RouteNumber,Source,Target,SourceLong,SourceLat,TargetLong,TargetLat,TotalStations
400 - Cluster,PS Parliament / Jantar Mantar,Aakashwani Bhawan,77.214,28.625,77.212,28.62,
400 - Cluster,Aakashwani Bhawan,Krishi Bhawan,77.212,28.62,77.212,28.614,
400 - Cluster,Krishi Bhawan,Udyog Bhawan,77.212,28.614,77.212,28.612,
400 - Cluster,Udyog Bhawan,Udyog Bhawan,77.212,28.612,77.213,28.61,
400 - Cluster,Udyog Bhawan,Nirman Bhawan,77.213,28.61,77.217,28.61,
400 - Cluster,Nirman Bhawan,Claridges Hotel,77.217,28.61,77.217,28.602,
400 - Cluster,Claridges Hotel,Pirthvi Raj Road,77.217,28.602,77.211,28.598,
400 - Cluster,Pirthvi Raj Road,Max Mueller Marg,77.211,28.598,77.223,28.595,
400 - Cluster,Max Mueller Marg,Lodhi Road X-ing,77.223,28.595,77.223,28.591,
400 - Cluster,Lodhi Road X-ing,Lodhi Garden / Mousam Bhawan,77.223,28.591,77.22,28.59,
400 - Cluster,Lodhi Garden / Mousam Bhawan,SJ Madrasa,77.22,28.59,77.213,28.588,
400 - Cluster,SJ Madrasa,Safdarjung Airport,77.213,28.588,77.212,28.584,
400 - Cluster,Safdarjung Airport,I.N.A. Colony,77.212,28.584,77.21,28.576,
400 - Cluster,I.N.A. Colony,Kidwai Nagar,77.21,28.576,77.209,28.573,
400 - Cluster,Kidwai Nagar,AIIMS Ring Road,77.209,28.573,77.212,28.569,
400 - Cluster,AIIMS Ring Road,South Extension,77.212,28.569,77.218,28.568,
400 - Cluster,South Extension,South Extension,77.218,28.568,77.22,28.568,
400 - Cluster,South Extension,Andrews Ganj,77.22,28.568,77.2306078318,28.5659213891,
400 - Cluster,Andrews Ganj,Gupta Market,77.2306078318,28.5659213891,77.2396877332,28.5648073007,
400 - Cluster,Gupta Market,Lajpat Nagar,77.2396877332,28.5648073007,77.244,28.565,
400 - Cluster,Lajpat Nagar,Lajpat Nagar Ring Road,77.244,28.565,77.249,28.565,
400 - Cluster,Lajpat Nagar Ring Road,PG DAV College / Sri Niwaspuri,77.249,28.565,77.252,28.567,
400 - Cluster,PG DAV College / Sri Niwaspuri,Nehru Nagar,77.252,28.567,77.253,28.569,
400 - Cluster,Nehru Nagar,Ashram,77.253,28.569,77.257703,28.5735,
400 - Cluster,Ashram,Mata Mandir New Friends Colony,77.257703,28.5735,77.264,28.564,
400 - Cluster,Mata Mandir New Friends Colony,Bharat Nagar,77.264,28.564,77.269,28.566,
400 - Cluster,Bharat Nagar,Bharat Nagar X-ing (Okhla),77.269,28.566,77.2722906098,28.5623750714,
400 - Cluster,Bharat Nagar X-ing (Okhla),Holy Family Hospital,77.2722906098,28.5623750714,77.275293,28.561092,
400 - Cluster,Holy Family Hospital,Jamiya Millia College,77.275293,28.561092,77.28,28.561,
400 - Cluster,Jamiya Millia College,Ansari Health Care,77.28,28.561,77.283,28.561,
400 - Cluster,Ansari Health Care,Batla House,77.283,28.561,77.288,28.564,
400 - Cluster,Batla House,Okhla Village,77.288,28.564,77.291,28.563,
400 - Cluster,Okhla Village,Nai Basti,77.291,28.563,77.294,28.561,
400 - Cluster,Nai Basti,Unani Hospital,77.294,28.561,77.296,28.558,
400 - Cluster,Unani Hospital,Shaheen Bagh Thokar No 5,77.296,28.558,77.299,28.552,
400 - Cluster,Shaheen Bagh Thokar No 5,Shaheen Bagh Thokar No 6,77.299,28.552,77.3,28.551,
400 - Cluster,Shaheen Bagh Thokar No 6,Shaheen Bagh Thokar No 8 (A F Enclave ),77.3,28.551,77.303,28.549,
400 - Cluster,Shaheen Bagh Thokar No 8 (A F Enclave ),Okhla Extn. / Abul Fazal Enclave,77.303,28.549,77.306,28.547,
400,Minto Road Terminal,Regal,77.223,28.639,77.217,28.63,14
400,Regal,Krishi Bhawan,77.217,28.63,77.212,28.614,
400,Krishi Bhawan,Nirman Bhawan,77.212,28.614,77.217,28.61,
400,Nirman Bhawan,Prithviraj Road,77.217,28.61,77.217,28.596,
400,Prithviraj Road,Mausam Bhawan,77.217,28.596,77.220784,28.59019,
400,Mausam Bhawan,Safdarjung Airport,77.220784,28.59019,77.212,28.584,
400,Safdarjung Airport,A.I.I.M.S.,77.212,28.584,77.2077729735,28.5663565231,
400,A.I.I.M.S.,Andrews Ganj,77.2077729735,28.5663565231,77.2306078318,28.5659213891,
400,Andrews Ganj,Lajpat Nagar,77.2306078318,28.5659213891,77.244,28.565,
400,Lajpat Nagar,Ashram,77.244,28.565,77.257703,28.5735,
400,Ashram,Holy Family Hospital,77.257703,28.5735,77.275293,28.561092,
400,Holy Family Hospital,Okhla,77.275293,28.561092,77.291267127,28.5629373352,
400,Okhla,Okhla Extn. / Abul Fazal Enclave,77.291267127,28.5629373352,77.306,28.547,
402,Azadpur Terminal,Model Town II,77.177743,28.708115,77.19,28.704,14
402,Model Town II,G.T.B. Nagar,77.19,28.704,77.2060021632,28.698215324,
402,G.T.B. Nagar,Old Secretariat,77.2060021632,28.698215324,77.222,28.683,
402,Old Secretariat,ISBT / Kashmiri Gate,77.222,28.683,77.229,28.666,
402,ISBT / Kashmiri Gate,Red Fort,77.229,28.666,77.236,28.654,
402,Red Fort,Delhi Gate,77.236,28.654,77.2408488688,28.6411455393,
402,Delhi Gate,Supreme Court,77.2408488688,28.6411455393,77.24,28.623,
402,Supreme Court,Golf Club / Sunder Nagar,77.24,28.623,77.240665,28.602168,
402,Golf Club / Sunder Nagar,Police Station Nizamuddin,77.240665,28.602168,77.244,28.591,
402,Police Station Nizamuddin,Ashram,77.244,28.591,77.257703,28.5735,
402,Ashram,Holy Family Hospital,77.257703,28.5735,77.275293,28.561092,
402,Holy Family Hospital,Okhla,77.275293,28.561092,77.291267127,28.5629373352,
402,Okhla,Okhla Extn. / Abul Fazal Enclave,77.291267127,28.5629373352,77.306,28.547,
402CL - Cluster,Azadpur Terminal,Azadpur Terminal,77.177743,28.708115,77.177743,28.708115,53
402CL - Cluster,Azadpur Terminal,Model Town III,77.177743,28.708115,77.185,28.706,
402CL - Cluster,Model Town III,Model Town II,77.185,28.706,77.19,28.704,
402CL - Cluster,Model Town II,Alpna Cinema,77.19,28.704,77.1939532553,28.7026226127,
402CL - Cluster,Alpna Cinema,New Police Line,77.1939532553,28.7026226127,77.203,28.699,
402CL - Cluster,New Police Line,G.T.B. Nagar,77.203,28.699,77.2060021632,28.698215324,
402CL - Cluster,G.T.B. Nagar,I.N.S. Hostel,77.2060021632,28.698215324,77.212,28.696,
402CL - Cluster,I.N.S. Hostel,Vishwa Vidyalaya Metro Station,77.212,28.696,77.214,28.695,
402CL - Cluster,Vishwa Vidyalaya Metro Station,Mall Road,77.214,28.695,77.218,28.693,
402CL - Cluster,Mall Road,Khyber Pass,77.218,28.693,77.221,28.69,
402CL - Cluster,Khyber Pass,Vidhan Sabha Metro Station,77.221,28.69,77.221,28.687,
402CL - Cluster,Vidhan Sabha Metro Station,Old Secretariat,77.221,28.687,77.222,28.683,
402CL - Cluster,Old Secretariat,Old Secretariat,77.222,28.683,77.222,28.683,
402CL - Cluster,Old Secretariat,Civil Line Metro Station,77.222,28.683,77.225,28.676,
402CL - Cluster,Civil Line Metro Station,Exchange Store,77.225,28.676,77.225,28.676,
402CL - Cluster,Exchange Store,Ludlow Castle,77.225,28.676,77.225,28.672,
402CL - Cluster,Ludlow Castle,ISBT / Kashmiri Gate,77.225,28.672,77.229,28.666,
402CL - Cluster,ISBT / Kashmiri Gate,Guru Gobind Singh Indraprastha University (Kashmere Gate),77.229,28.666,77.234,28.664,
402CL - Cluster,Guru Gobind Singh Indraprastha University (Kashmere Gate),GPO,77.234,28.664,77.235,28.661,
402CL - Cluster,GPO,Red Fort,77.235,28.661,77.236,28.654,
402CL - Cluster,Red Fort,Jama Masjid,77.236,28.654,77.238,28.65,
402CL - Cluster,Jama Masjid,Darya Ganj,77.238,28.65,77.24,28.647,
402CL - Cluster,Darya Ganj,Delhi Gate,77.24,28.647,77.2408488688,28.6411455393,
402CL - Cluster,Delhi Gate,Shaheed Park (Bhagat Singh Terminal),77.2408488688,28.6411455393,77.241,28.635,
402CL - Cluster,Shaheed Park (Bhagat Singh Terminal),ITO,77.241,28.635,77.241,28.629,
402CL - Cluster,ITO,Supreme Court,77.241,28.629,77.24,28.623,
402CL - Cluster,Supreme Court,Pragati Maidan Gate 5,77.24,28.623,77.24,28.617,
402CL - Cluster,Pragati Maidan Gate 5,ITPO Gate No. 3,77.24,28.617,77.24,28.615,
402CL - Cluster,ITPO Gate No. 3,National Stadium,77.24,28.615,77.239,28.611,
402CL - Cluster,National Stadium,Zoo,77.239,28.611,77.24,28.608,
402CL - Cluster,Zoo,Sunder Nagar,77.24,28.608,77.24,28.602,
402CL - Cluster,Sunder Nagar,Delhi Public School,77.24,28.602,77.24,28.598,
402CL - Cluster,Delhi Public School,Police Station Nizamuddin,77.24,28.598,77.244,28.591,
402CL - Cluster,Police Station Nizamuddin,Nizamuddin Extension,77.244,28.591,77.246,28.589,
402CL - Cluster,Nizamuddin Extension,Bhogal (Jungpura),77.246,28.589,77.249,28.584,
402CL - Cluster,Bhogal (Jungpura),Bhogal,77.249,28.584,77.25,28.583,
402CL - Cluster,Bhogal,Ashram,77.25,28.583,77.257703,28.5735,
402CL - Cluster,Ashram,Ashram,77.257703,28.5735,77.257703,28.5735,
402CL - Cluster,Ashram,Mata Mandir New Friends Colony,77.257703,28.5735,77.264,28.564,
402CL - Cluster,Mata Mandir New Friends Colony,Bharat Nagar,77.264,28.564,77.269,28.566,
402CL - Cluster,Bharat Nagar,Bharat Nagar X-ing (Okhla),77.269,28.566,77.2722906098,28.5623750714,
402CL - Cluster,Bharat Nagar X-ing (Okhla),Holy Family Hospital,77.2722906098,28.5623750714,77.275293,28.561092,
402CL - Cluster,Holy Family Hospital,Jamiya Millia College,77.275293,28.561092,77.28,28.561,
402CL - Cluster,Jamiya Millia College,Ansari Health Care,77.28,28.561,77.283,28.561,
402CL - Cluster,Ansari Health Care,Batla House,77.283,28.561,77.288,28.564,
402CL - Cluster,Batla House,Okhla Village,77.288,28.564,77.291,28.563,
402CL - Cluster,Okhla Village,Nai Basti,77.291,28.563,77.294,28.561,
402CL - Cluster,Nai Basti,Unani Hospital,77.294,28.561,77.296,28.558,
402CL - Cluster,Unani Hospital,Shaheen Bagh Thokar No 5,77.296,28.558,77.299,28.552,
402CL - Cluster,Shaheen Bagh Thokar No 5,Shaheen Bagh Thokar No 6,77.299,28.552,77.3,28.551,
402CL - Cluster,Shaheen Bagh Thokar No 6,Shaheen Bagh Thokar No 8 (A F Enclave ),77.3,28.551,77.303,28.549,
402CL - Cluster,Shaheen Bagh Thokar No 8 (A F Enclave ),Okhla Extn. / Abul Fazal Enclave,77.303,28.549,77.306,28.547,
403,Old Delhi Railway Station,Red Fort,77.224,28.66,77.236,28.654,10
403,Red Fort,Delhi Gate,77.236,28.654,77.2408488688,28.6411455393,
403,Delhi Gate,Supreme Court,77.2408488688,28.6411455393,77.24,28.623,
403,Supreme Court,Golf Club / Sunder Nagar,77.24,28.623,77.240665,28.602168,
403,Golf Club / Sunder Nagar,Police Station Nizamuddin,77.240665,28.602168,77.244,28.591,
403,Police Station Nizamuddin,Ashram,77.244,28.591,77.257703,28.5735,
403,Ashram,Holy Family Hospital,77.257703,28.5735,77.275293,28.561092,
403,Holy Family Hospital,Okhla,77.275293,28.561092,77.291267127,28.5629373352,
403,Okhla,Okhla Extn. / Abul Fazal Enclave,77.291267127,28.5629373352,77.306,28.547,
403CL - Cluster,Old Delhi Railway Station,Red Fort,77.224,28.66,77.236,28.654,34
403CL - Cluster,Red Fort,Jama Masjid,77.236,28.654,77.238,28.65,
403CL - Cluster,Jama Masjid,Darya Ganj,77.238,28.65,77.24,28.647,
403CL - Cluster,Darya Ganj,Delhi Gate,77.24,28.647,77.2408488688,28.6411455393,
403CL - Cluster,Delhi Gate,Shaheed Park (Bhagat Singh Terminal),77.2408488688,28.6411455393,77.241,28.635,
403CL - Cluster,Shaheed Park (Bhagat Singh Terminal),ITO,77.241,28.635,77.241,28.629,
403CL - Cluster,ITO,Supreme Court,77.241,28.629,77.24,28.623,
403CL - Cluster,Supreme Court,Pragati Maidan Gate 5,77.24,28.623,77.24,28.617,
403CL - Cluster,Pragati Maidan Gate 5,ITPO Gate No. 3,77.24,28.617,77.24,28.615,
403CL - Cluster,ITPO Gate No. 3,National Stadium,77.24,28.615,77.239,28.611,
403CL - Cluster,National Stadium,Zoo,77.239,28.611,77.24,28.608,
403CL - Cluster,Zoo,Sunder Nagar,77.24,28.608,77.24,28.602,
403CL - Cluster,Sunder Nagar,Delhi Public School,77.24,28.602,77.24,28.598,
403CL - Cluster,Delhi Public School,Police Station Nizamuddin,77.24,28.598,77.244,28.591,
403CL - Cluster,Police Station Nizamuddin,Nizamuddin Extension,77.244,28.591,77.246,28.589,
403CL - Cluster,Nizamuddin Extension,Bhogal (Jungpura),77.246,28.589,77.249,28.584,
403CL - Cluster,Bhogal (Jungpura),Bhogal,77.249,28.584,77.25,28.583,
403CL - Cluster,Bhogal,Ashram,77.25,28.583,77.257703,28.5735,
403CL - Cluster,Ashram,Ashram,77.257703,28.5735,77.257703,28.5735,
403CL - Cluster,Ashram,Mata Mandir New Friends Colony,77.257703,28.5735,77.264,28.564,
403CL - Cluster,Mata Mandir New Friends Colony,Bharat Nagar,77.264,28.564,77.269,28.566,
403CL - Cluster,Bharat Nagar,Bharat Nagar X-ing (Okhla),77.269,28.566,77.2722906098,28.5623750714,
403CL - Cluster,Bharat Nagar X-ing (Okhla),Holy Family Hospital,77.2722906098,28.5623750714,77.275293,28.561092,
403CL - Cluster,Holy Family Hospital,Jamiya Millia College,77.275293,28.561092,77.28,28.561,
403CL - Cluster,Jamiya Millia College,Ansari Health Care,77.28,28.561,77.283,28.561,
403CL - Cluster,Ansari Health Care,Batla House,77.283,28.561,77.288,28.564,
403CL - Cluster,Batla House,Okhla Village,77.288,28.564,77.291,28.563,
403CL - Cluster,Okhla Village,Nai Basti,77.291,28.563,77.294,28.561,
403CL - Cluster,Nai Basti,Unani Hospital,77.294,28.561,77.296,28.558,
403CL - Cluster,Unani Hospital,Shaheen Bagh Thokar No 5,77.296,28.558,77.299,28.552,
403CL - Cluster,Shaheen Bagh Thokar No 5,Shaheen Bagh Thokar No 6,77.299,28.552,77.3,28.551,
403CL - Cluster,Shaheen Bagh Thokar No 6,Shaheen Bagh Thokar No 8 (A F Enclave ),77.3,28.551,77.303,28.549,
403CL - Cluster,Shaheen Bagh Thokar No 8 (A F Enclave ),Okhla Extn. / Abul Fazal Enclave,77.303,28.549,77.306,28.547,
403STL - Cluster,Kushak Nallah Depot,Lodhi Colony,77.224,28.579,77.224,28.584,25
403STL - Cluster,Lodhi Colony,18-Block Lodhi Colony,77.224,28.584,77.224,28.587,
403STL - Cluster,18-Block Lodhi Colony,J.L.N. Stadium (Sunhari Pullah Nallah Parking),77.224,28.587,77.2331180172,28.591527549,
403STL - Cluster,J.L.N. Stadium (Sunhari Pullah Nallah Parking),Ishpat Bhawan,77.2331180172,28.591527549,77.2365439067,28.5923390407,
403STL - Cluster,Ishpat Bhawan,Police Station Nizamuddin,77.2365439067,28.5923390407,77.244,28.591,
403STL - Cluster,Police Station Nizamuddin,Nizamuddin Extension,77.244,28.591,77.246,28.589,
403STL - Cluster,Nizamuddin Extension,Bhogal (Jungpura),77.246,28.589,77.249,28.584,
403STL - Cluster,Bhogal (Jungpura),Bhogal,77.249,28.584,77.25,28.583,
403STL - Cluster,Bhogal,Ashram,77.25,28.583,77.257703,28.5735,
403STL - Cluster,Ashram,Ashram,77.257703,28.5735,77.257703,28.5735,
403STL - Cluster,Ashram,Mata Mandir New Friends Colony,77.257703,28.5735,77.264,28.564,
403STL - Cluster,Mata Mandir New Friends Colony,Bharat Nagar,77.264,28.564,77.269,28.566,
403STL - Cluster,Bharat Nagar,Bharat Nagar X-ing (Okhla),77.269,28.566,77.2722906098,28.5623750714,
403STL - Cluster,Bharat Nagar X-ing (Okhla),Holy Family Hospital,77.2722906098,28.5623750714,77.275293,28.561092,
403STL - Cluster,Holy Family Hospital,Jamiya Millia College,77.275293,28.561092,77.28,28.561,
403STL - Cluster,Jamiya Millia College,Ansari Health Care,77.28,28.561,77.283,28.561,
403STL - Cluster,Ansari Health Care,Batla House,77.283,28.561,77.288,28.564,
403STL - Cluster,Batla House,Okhla Village,77.288,28.564,77.291,28.563,
403STL - Cluster,Okhla Village,Nai Basti,77.291,28.563,77.294,28.561,
403STL - Cluster,Nai Basti,Unani Hospital,77.294,28.561,77.296,28.558,
403STL - Cluster,Unani Hospital,Shaheen Bagh Thokar No 5,77.296,28.558,77.299,28.552,
403STL - Cluster,Shaheen Bagh Thokar No 5,Shaheen Bagh Thokar No 6,77.299,28.552,77.3,28.551,
403STL - Cluster,Shaheen Bagh Thokar No 6,Shaheen Bagh Thokar No 8 (A F Enclave ),77.3,28.551,77.303,28.549,
403STL - Cluster,Shaheen Bagh Thokar No 8 (A F Enclave ),Okhla Extn. / Abul Fazal Enclave,77.303,28.549,77.306,28.547,
404 - Cluster,Old Delhi Railway Station,Red Fort,77.224,28.66,77.236,28.654,35
404 - Cluster,Red Fort,Jama Masjid,77.236,28.654,77.238,28.65,
404 - Cluster,Jama Masjid,Delhi Gate,77.238,28.65,77.2408488688,28.6411455393,
404 - Cluster,Delhi Gate,Delhi Gate,77.2408488688,28.6411455393,77.2408488688,28.6411455393,
404 - Cluster,Delhi Gate,Shaheed Park (Bhagat Singh Terminal),77.2408488688,28.6411455393,77.241,28.635,
404 - Cluster,Shaheed Park (Bhagat Singh Terminal),ITO,77.241,28.635,77.241,28.629,
404 - Cluster,ITO,Supreme Court,77.241,28.629,77.24,28.623,
404 - Cluster,Supreme Court,Pragati Maidan Gate 5,77.24,28.623,77.24,28.617,
404 - Cluster,Pragati Maidan Gate 5,ITPO Gate No. 3,77.24,28.617,77.24,28.615,
404 - Cluster,ITPO Gate No. 3,National Stadium,77.24,28.615,77.239,28.611,
404 - Cluster,National Stadium,Zoo,77.239,28.611,77.24,28.608,
404 - Cluster,Zoo,Sunder Nagar,77.24,28.608,77.24,28.602,
404 - Cluster,Sunder Nagar,Delhi Public School,77.24,28.602,77.24,28.598,
404 - Cluster,Delhi Public School,Amir Khusro Park / Oberoi Hotel,77.24,28.598,77.24,28.596,
404 - Cluster,Amir Khusro Park / Oberoi Hotel,C.G.O. Complex,77.24,28.596,77.2407978902,28.5863898759,
404 - Cluster,C.G.O. Complex,Pant Nagar,77.2407978902,28.5863898759,77.24,28.583,
404 - Cluster,Pant Nagar,Defence Colony,77.24,28.583,77.2381855543,28.5737263681,
404 - Cluster,Defence Colony,Mool Chand Khairati Ram Hospital (MCKR Hospital),77.2381855543,28.5737263681,77.235,28.569,
404 - Cluster,Mool Chand Khairati Ram Hospital (MCKR Hospital),Gupta Market,77.235,28.569,77.2396877332,28.5648073007,
404 - Cluster,Gupta Market,Gupta Market,77.2396877332,28.5648073007,77.2396877332,28.5648073007,
404 - Cluster,Gupta Market,Lajpat Nagar,77.2396877332,28.5648073007,77.244,28.565,
404 - Cluster,Lajpat Nagar,Nehru Nagar,77.244,28.565,77.253,28.569,
404 - Cluster,Nehru Nagar,Ashram,77.253,28.569,77.257703,28.5735,
404 - Cluster,Ashram,Mata Mandir New Friends Colony,77.257703,28.5735,77.264,28.564,
404 - Cluster,Mata Mandir New Friends Colony,Ishwar Nagar,77.264,28.564,77.266,28.561,
404 - Cluster,Ishwar Nagar,Kalka Ji Crossing,77.266,28.561,77.269,28.557,
404 - Cluster,Kalka Ji Crossing,Sukhdev Vihar Depot,77.269,28.557,77.271,28.554,
404 - Cluster,Sukhdev Vihar Depot,CRRI,77.271,28.554,77.274,28.55,
404 - Cluster,CRRI,Okhla Tank,77.274,28.55,77.276,28.548,
404 - Cluster,Okhla Tank,Harkesh Nagar,77.276,28.548,77.279,28.543,
404 - Cluster,Harkesh Nagar,Apollo Hospital,77.279,28.543,77.282,28.539,
404 - Cluster,Apollo Hospital,Sarita Vihar,77.282,28.539,77.287,28.532,
404 - Cluster,Sarita Vihar,Madan Pur Khadar X-ing,77.287,28.532,77.288,28.529,
404 - Cluster,Madan Pur Khadar X-ing,Sarita Vihar D Block / Madanpur Khadar Village,77.288,28.529,77.296,28.532,
404 Extn,Old Delhi Railway Station,Red Fort,77.224,28.66,77.236,28.654,13
404 Extn,Red Fort,Delhi Gate,77.236,28.654,77.2408488688,28.6411455393,
404 Extn,Delhi Gate,Supreme Court,77.2408488688,28.6411455393,77.24,28.623,
404 Extn,Supreme Court,Sunder Nagar,77.24,28.623,77.24,28.602,
404 Extn,Sunder Nagar,Pant Nagar,77.24,28.602,77.24,28.583,
404 Extn,Pant Nagar,Lajpat Nagar,77.24,28.583,77.244,28.565,
404 Extn,Lajpat Nagar,Ashram,77.244,28.565,77.257703,28.5735,
404 Extn,Ashram,Ishwar Nagar,77.257703,28.5735,77.266,28.561,
404 Extn,Ishwar Nagar,Okhla Tank,77.266,28.561,77.276,28.548,
404 Extn,Okhla Tank,Sarita Vihar X-ing,77.276,28.548,77.286,28.535,
404 Extn,Sarita Vihar X-ing,Kalindi Kunj,77.286,28.535,77.306,28.545,
404,Old Delhi Railway Station,Red Fort,77.224,28.66,77.236,28.654,12
404,Red Fort,Delhi Gate,77.236,28.654,77.2408488688,28.6411455393,
404,Delhi Gate,Supreme Court,77.2408488688,28.6411455393,77.24,28.623,
404,Supreme Court,Sunder Nagar,77.24,28.623,77.24,28.602,
404,Sunder Nagar,Pant Nagar,77.24,28.602,77.24,28.583,
404,Pant Nagar,Lajpat Nagar,77.24,28.583,77.244,28.565,
404,Lajpat Nagar,Ashram,77.244,28.565,77.257703,28.5735,
404,Ashram,Ishwar Nagar,77.257703,28.5735,77.266,28.561,
404,Ishwar Nagar,Okhla Tank,77.266,28.561,77.276,28.548,
404,Okhla Tank,Madan Pur X-ing,77.276,28.548,77.289,28.528,
404,Madan Pur X-ing,Madan Pur Khadar,77.289,28.528,77.296,28.532,
404LinkSTL - Cluster,Kushak Nallah Depot,Lodhi Colony,77.224,28.579,77.224,28.584,21
404LinkSTL - Cluster,Lodhi Colony,18-Block Lodhi Colony,77.224,28.584,77.224,28.587,
404LinkSTL - Cluster,18-Block Lodhi Colony,J.L.N. Stadium (Sunhari Pullah Nallah Parking),77.224,28.587,77.2331180172,28.591527549,
404LinkSTL - Cluster,J.L.N. Stadium (Sunhari Pullah Nallah Parking),Ishpat Bhawan,77.2331180172,28.591527549,77.2365439067,28.5923390407,
404LinkSTL - Cluster,Ishpat Bhawan,Police Station Nizamuddin,77.2365439067,28.5923390407,77.244,28.591,
404LinkSTL - Cluster,Police Station Nizamuddin,Nizamuddin Extension,77.244,28.591,77.246,28.589,
404LinkSTL - Cluster,Nizamuddin Extension,Bhogal,77.246,28.589,77.25,28.583,
404LinkSTL - Cluster,Bhogal,Ashram,77.25,28.583,77.257703,28.5735,
404LinkSTL - Cluster,Ashram,Ashram,77.257703,28.5735,77.257703,28.5735,
404LinkSTL - Cluster,Ashram,Mata Mandir New Friends Colony,77.257703,28.5735,77.264,28.564,
404LinkSTL - Cluster,Mata Mandir New Friends Colony,Ishwar Nagar,77.264,28.564,77.266,28.561,
404LinkSTL - Cluster,Ishwar Nagar,Kalka Ji Crossing,77.266,28.561,77.269,28.557,
404LinkSTL - Cluster,Kalka Ji Crossing,Sukhdev Vihar Depot,77.269,28.557,77.271,28.554,
404LinkSTL - Cluster,Sukhdev Vihar Depot,CRRI,77.271,28.554,77.274,28.55,
404LinkSTL - Cluster,CRRI,Okhla Tank,77.274,28.55,77.276,28.548,
404LinkSTL - Cluster,Okhla Tank,Harkesh Nagar,77.276,28.548,77.279,28.543,
404LinkSTL - Cluster,Harkesh Nagar,Apollo Hospital,77.279,28.543,77.282,28.539,
404LinkSTL - Cluster,Apollo Hospital,Sarita Vihar,77.282,28.539,77.287,28.532,
